tile_id,x1,y1,x2,y2
4152,103000,481090,104240,482330
4153,103000,479850,104240,481090
4154,105480,481090,106720,482330
4155,106720,479850,107960,481090
4156,106720,481090,107960,482330
4157,107960,481090,109200,482330
4158,107960,479850,109200,481090
4159,104240,477370,105480,478610
4160,104240,478610,105480,479850
4161,105480,477370,106720,478610
4162,106720,477370,107960,478610
4163,107960,478610,109200,479850
4164,107960,477370,109200,478610
4165,101760,467450,103000,468690
4166,101760,468690,103000,469930
4167,103000,467450,104240,468690
4168,96800,487290,98040,488530
4169,96800,488530,98040,489770
4170,98040,488530,99280,489770
4171,98040,487290,99280,488530
4172,99280,494730,100520,495970
4173,99280,495970,100520,497210
4174,100520,494730,101760,495970
4175,101760,497210,103000,498450
4176,101760,498450,103000,499690
4177,103000,498450,104240,499690
4178,103000,497210,104240,498450
4179,101760,494730,103000,495970
4180,103000,494730,104240,495970
4181,104240,500930,105480,502170
4182,104240,502170,105480,503410
4183,104240,503410,105480,504650
4184,105480,503410,106720,504650
4185,106720,503410,107960,504650
4186,107960,503410,109200,504650
4187,107960,502170,109200,503410
4188,106720,500930,107960,502170
4189,107960,500930,109200,502170
4190,107960,499690,109200,500930
4191,104240,497210,105480,498450
4192,104240,498450,105480,499690
4193,105480,498450,106720,499690
4194,105480,497210,106720,498450
4195,99280,484810,100520,486050
4196,99280,486050,100520,487290
4197,100520,486050,101760,487290
4198,100520,484810,101760,486050
4199,103000,486050,104240,487290
4200,103000,484810,104240,486050
4201,101760,492250,103000,493490
4202,101760,493490,103000,494730
4203,103000,493490,104240,494730
4204,103000,492250,104240,493490
4205,101760,489770,103000,491010
4206,101760,491010,103000,492250
4207,103000,491010,104240,492250
4208,105480,491010,106720,492250
4209,105480,489770,106720,491010
4210,105480,492250,106720,493490
4211,105480,486050,106720,487290
4212,105480,484810,106720,486050
4213,104240,488530,105480,489770
4214,105480,488530,106720,489770
4215,105480,487290,106720,488530
4216,109200,487290,110440,488530
4217,109200,488530,110440,489770
4218,110440,488530,111680,489770
4219,110440,487290,111680,488530
4220,111680,484810,112920,486050
4221,111680,486050,112920,487290
4222,112920,486050,114160,487290
4223,116640,492250,117880,493490
4224,117880,493490,119120,494730
4225,117880,492250,119120,493490
4226,114160,484810,115400,486050
4227,114160,486050,115400,487290
4228,115400,486050,116640,487290
4229,115400,484810,116640,486050
4230,114160,488530,115400,489770
4231,115400,488530,116640,489770
4232,115400,487290,116640,488530
4233,116640,487290,117880,488530
4234,116640,488530,117880,489770
4235,117880,488530,119120,489770
4236,116640,484810,117880,486050
4237,116640,486050,117880,487290
4238,109200,497210,110440,498450
4239,109200,498450,110440,499690
4240,110440,498450,111680,499690
4241,110440,497210,111680,498450
4242,111680,502170,112920,503410
4243,111680,503410,112920,504650
4244,112920,503410,114160,504650
4245,112920,502170,114160,503410
4246,112920,500930,114160,502170
4247,112920,499690,114160,500930
4248,114160,499690,115400,500930
4249,114160,500930,115400,502170
4250,115400,499690,116640,500930
4251,114160,494730,115400,495970
4252,114160,497210,115400,498450
4253,114160,498450,115400,499690
4254,115400,498450,116640,499690
4255,115400,497210,116640,498450
4256,116640,495970,117880,497210
4257,117880,495970,119120,497210
4258,117880,494730,119120,495970
4259,124080,502170,125320,503410
4260,124080,503410,125320,504650
4261,125320,503410,126560,504650
4262,126560,503410,127800,504650
4263,127800,503410,129040,504650
4264,127800,502170,129040,503410
4265,126560,499690,127800,500930
4266,127800,500930,129040,502170
4267,127800,499690,129040,500930
4268,119120,484810,120360,486050
4269,119120,488530,120360,489770
4270,120360,488530,121600,489770
4271,121600,487290,122840,488530
4272,121600,488530,122840,489770
4273,122840,487290,124080,488530
4274,121600,486050,122840,487290
4275,122840,486050,124080,487290
4276,119120,489770,120360,491010
4277,119120,491010,120360,492250
4278,120360,489770,121600,491010
4279,119120,492250,120360,493490
4280,119120,493490,120360,494730
4281,120360,493490,121600,494730
4282,120360,492250,121600,493490
4283,121600,492250,122840,493490
4284,121600,493490,122840,494730
4285,122840,493490,124080,494730
4286,122840,492250,124080,493490
4287,121600,489770,122840,491010
4288,121600,491010,122840,492250
4289,122840,491010,124080,492250
4290,122840,489770,124080,491010
4291,124080,484810,125320,486050
4292,124080,486050,125320,487290
4293,125320,486050,126560,487290
4294,125320,484810,126560,486050
4295,124080,487290,125320,488530
4296,125320,488530,126560,489770
4297,125320,487290,126560,488530
4298,126560,484810,127800,486050
4299,126560,486050,127800,487290
4300,127800,486050,129040,487290
4301,127800,484810,129040,486050
4302,111680,472410,112920,473650
4303,111680,473650,112920,474890
4304,112920,473650,114160,474890
4305,112920,472410,114160,473650
4306,114160,472410,115400,473650
4307,114160,473650,115400,474890
4308,115400,473650,116640,474890
4309,116640,467450,117880,468690
4310,116640,468690,117880,469930
4311,117880,468690,119120,469930
4312,117880,467450,119120,468690
4313,111680,474890,112920,476130
4314,111680,476130,112920,477370
4315,112920,476130,114160,477370
4316,112920,474890,114160,476130
4317,111680,482330,112920,483570
4318,111680,483570,112920,484810
4319,112920,482330,114160,483570
4320,114160,482330,115400,483570
4321,115400,482330,116640,483570
4322,116640,479850,117880,481090
4323,116640,481090,117880,482330
4324,117880,481090,119120,482330
4325,114160,474890,115400,476130
4326,115400,476130,116640,477370
4327,115400,474890,116640,476130
4328,116640,477370,117880,478610
4329,116640,478610,117880,479850
4330,117880,477370,119120,478610
4331,116640,474890,117880,476130
4332,116640,476130,117880,477370
4333,117880,476130,119120,477370
4334,119120,477370,120360,478610
4335,119120,478610,120360,479850
4336,120360,478610,121600,479850
4337,120360,477370,121600,478610
4338,121600,477370,122840,478610
4339,121600,478610,122840,479850
4340,122840,478610,124080,479850
4341,122840,477370,124080,478610
4342,119120,481090,120360,482330
4343,120360,481090,121600,482330
4344,120360,479850,121600,481090
4345,119120,482330,120360,483570
4346,119120,483570,120360,484810
4347,120360,483570,121600,484810
4348,120360,482330,121600,483570
4349,121600,482330,122840,483570
4350,122840,483570,124080,484810
4351,122840,482330,124080,483570
4352,124080,479850,125320,481090
4353,124080,481090,125320,482330
4354,125320,481090,126560,482330
4355,125320,479850,126560,481090
4356,124080,482330,125320,483570
4357,125320,483570,126560,484810
4358,125320,482330,126560,483570
4359,126560,482330,127800,483570
4360,126560,483570,127800,484810
4361,127800,483570,129040,484810
4362,127800,482330,129040,483570
4363,126560,479850,127800,481090
4364,126560,481090,127800,482330
4365,127800,481090,129040,482330
4366,127800,479850,129040,481090
4367,126560,477370,127800,478610
4368,126560,478610,127800,479850
4369,127800,478610,129040,479850
4370,127800,477370,129040,478610
4371,119120,467450,120360,468690
4372,119120,468690,120360,469930
4373,120360,468690,121600,469930
4374,120360,467450,121600,468690
4375,121600,467450,122840,468690
4376,121600,468690,122840,469930
4377,122840,467450,124080,468690
4378,126560,464970,127800,466210
4379,126560,466210,127800,467450
4380,127800,466210,129040,467450
4381,127800,464970,129040,466210
4382,106720,519530,107960,520770
4383,106720,520770,107960,522010
4384,107960,520770,109200,522010
4385,107960,519530,109200,520770
4386,106720,512090,107960,513330
4387,106720,513330,107960,514570
4388,107960,513330,109200,514570
4389,106720,509610,107960,510850
4390,106720,510850,107960,512090
4391,107960,510850,109200,512090
4392,107960,509610,109200,510850
4393,104240,504650,105480,505890
4394,104240,505890,105480,507130
4395,105480,505890,106720,507130
4396,105480,504650,106720,505890
4397,104240,507130,105480,508370
4398,104240,508370,105480,509610
4399,105480,508370,106720,509610
4400,106720,507130,107960,508370
4401,106720,508370,107960,509610
4402,107960,508370,109200,509610
4403,107960,507130,109200,508370
4404,106720,504650,107960,505890
4405,106720,505890,107960,507130
4406,107960,505890,109200,507130
4407,107960,504650,109200,505890
4408,111680,526970,112920,528210
4409,111680,528210,112920,529450
4410,112920,528210,114160,529450
4411,112920,526970,114160,528210
4412,114160,531930,115400,533170
4413,115400,533170,116640,534410
4414,115400,531930,116640,533170
4415,109200,514570,110440,515810
4416,109200,515810,110440,517050
4417,109200,517050,110440,518290
4418,109200,518290,110440,519530
4419,110440,518290,111680,519530
4420,110440,517050,111680,518290
4421,112920,518290,114160,519530
4422,112920,517050,114160,518290
4423,111680,514570,112920,515810
4424,112920,515810,114160,517050
4425,112920,514570,114160,515810
4426,109200,519530,110440,520770
4427,109200,520770,110440,522010
4428,110440,520770,111680,522010
4429,110440,519530,111680,520770
4430,111680,520770,112920,522010
4431,112920,520770,114160,522010
4432,114160,519530,115400,520770
4433,114160,520770,115400,522010
4434,115400,520770,116640,522010
4435,115400,519530,116640,520770
4436,114160,522010,115400,523250
4437,114160,523250,115400,524490
4438,115400,523250,116640,524490
4439,115400,522010,116640,523250
4440,116640,520770,117880,522010
4441,117880,520770,119120,522010
4442,117880,519530,119120,520770
4443,114160,517050,115400,518290
4444,114160,518290,115400,519530
4445,115400,518290,116640,519530
4446,115400,517050,116640,518290
4447,117880,518290,119120,519530
4448,117880,517050,119120,518290
4449,124080,522010,125320,523250
4450,124080,523250,125320,524490
4451,125320,523250,126560,524490
4452,125320,522010,126560,523250
4453,124080,514570,125320,515810
4454,124080,515810,125320,517050
4455,125320,515810,126560,517050
4456,125320,514570,126560,515810
4457,131520,517050,132760,518290
4458,132760,518290,134000,519530
4459,131520,519530,132760,520770
4460,131520,520770,132760,522010
4461,132760,520770,134000,522010
4462,132760,519530,134000,520770
4463,134000,520770,135240,522010
4464,135240,520770,136480,522010
4465,135240,519530,136480,520770
4466,134000,517050,135240,518290
4467,135240,518290,136480,519530
4468,135240,517050,136480,518290
4469,138960,522010,140200,523250
4470,138960,523250,140200,524490
4471,140200,523250,141440,524490
4472,140200,522010,141440,523250
4473,141440,522010,142680,523250
4474,141440,523250,142680,524490
4475,142680,523250,143920,524490
4476,142680,522010,143920,523250
4477,143920,523250,145160,524490
4478,145160,523250,146400,524490
4479,145160,522010,146400,523250
4480,146400,522010,147640,523250
4481,146400,523250,147640,524490
4482,147640,522010,148880,523250
4483,134000,529450,135240,530690
4484,134000,530690,135240,531930
4485,135240,530690,136480,531930
4486,135240,529450,136480,530690
4487,129040,539370,130280,540610
4488,129040,540610,130280,541850
4489,130280,540610,131520,541850
4490,130280,539370,131520,540610
4491,146400,525730,147640,526970
4492,147640,525730,148880,526970
4493,147640,524490,148880,525730
4494,136480,469930,137720,471170
4495,136480,471170,137720,472410
4496,137720,471170,138960,472410
4497,137720,469930,138960,471170
4498,136480,467450,137720,468690
4499,136480,468690,137720,469930
4500,137720,468690,138960,469930
4501,137720,467450,138960,468690
4502,129040,479850,130280,481090
4503,129040,481090,130280,482330
4504,130280,481090,131520,482330
4505,136480,477370,137720,478610
4506,136480,478610,137720,479850
4507,137720,478610,138960,479850
4508,137720,477370,138960,478610
4509,136480,474890,137720,476130
4510,136480,476130,137720,477370
4511,137720,476130,138960,477370
4512,137720,474890,138960,476130
4513,138960,477370,140200,478610
4514,138960,478610,140200,479850
4515,140200,478610,141440,479850
4516,140200,477370,141440,478610
4517,141440,482330,142680,483570
4518,141440,483570,142680,484810
4519,142680,483570,143920,484810
4520,142680,482330,143920,483570
4521,143920,482330,145160,483570
4522,143920,483570,145160,484810
4523,145160,483570,146400,484810
4524,145160,482330,146400,483570
4525,143920,474890,145160,476130
4526,143920,476130,145160,477370
4527,145160,476130,146400,477370
4528,145160,474890,146400,476130
4529,143920,477370,145160,478610
4530,147640,478610,148880,479850
4531,147640,477370,148880,478610
4532,138960,467450,140200,468690
4533,140200,468690,141440,469930
4534,140200,467450,141440,468690
4535,138960,471170,140200,472410
4536,142680,471170,143920,472410
4537,142680,469930,143920,471170
4538,143920,472410,145160,473650
4539,143920,473650,145160,474890
4540,145160,473650,146400,474890
4541,145160,472410,146400,473650
4542,146400,467450,147640,468690
4543,146400,468690,147640,469930
4544,147640,467450,148880,468690
4545,146400,464970,147640,466210
4546,146400,466210,147640,467450
4547,147640,466210,148880,467450
4548,129040,494730,130280,495970
4549,129040,495970,130280,497210
4550,130280,495970,131520,497210
4551,130280,494730,131520,495970
4552,131520,503410,132760,504650
4553,132760,503410,134000,504650
4554,132760,502170,134000,503410
4555,131520,499690,132760,500930
4556,131520,500930,132760,502170
4557,132760,499690,134000,500930
4558,138960,484810,140200,486050
4559,138960,486050,140200,487290
4560,138960,488530,140200,489770
4561,140200,488530,141440,489770
4562,140200,487290,141440,488530
4563,141440,487290,142680,488530
4564,141440,488530,142680,489770
4565,142680,488530,143920,489770
4566,142680,487290,143920,488530
4567,141440,484810,142680,486050
4568,142680,486050,143920,487290
4569,142680,484810,143920,486050
4570,146400,489770,147640,491010
4571,146400,491010,147640,492250
4572,147640,491010,148880,492250
4573,143920,484810,145160,486050
4574,143920,486050,145160,487290
4575,145160,484810,146400,486050
4576,143920,487290,145160,488530
4577,145160,488530,146400,489770
4578,146400,487290,147640,488530
4579,147640,487290,148880,488530
4580,146400,484810,147640,486050
4581,146400,486050,147640,487290
4582,147640,486050,148880,487290
4583,147640,484810,148880,486050
4584,148880,491010,150120,492250
4585,150120,491010,151360,492250
4586,150120,489770,151360,491010
4587,158800,499690,160040,500930
4588,158800,500930,160040,502170
4589,160040,500930,161280,502170
4590,160040,499690,161280,500930
4591,158800,502170,160040,503410
4592,158800,503410,160040,504650
4593,160040,503410,161280,504650
4594,161280,502170,162520,503410
4595,161280,503410,162520,504650
4596,162520,503410,163760,504650
4597,162520,502170,163760,503410
4598,161280,499690,162520,500930
4599,162520,500930,163760,502170
4600,162520,499690,163760,500930
4601,148880,467450,150120,468690
4602,148880,468690,150120,469930
4603,150120,467450,151360,468690
4604,153840,472410,155080,473650
4605,153840,473650,155080,474890
4606,155080,473650,156320,474890
4607,155080,472410,156320,473650
4608,153840,468690,155080,469930
4609,155080,468690,156320,469930
4610,155080,467450,156320,468690
4611,156320,468690,157560,469930
4612,157560,468690,158800,469930
4613,157560,467450,158800,468690
4614,156320,464970,157560,466210
4615,156320,466210,157560,467450
4616,157560,466210,158800,467450
4617,157560,464970,158800,466210
4618,163760,482330,165000,483570
4619,163760,483570,165000,484810
4620,165000,483570,166240,484810
4621,165000,482330,166240,483570
4622,158800,464970,160040,466210
4623,158800,466210,160040,467450
4624,160040,466210,161280,467450
4625,160040,464970,161280,466210
4626,158800,467450,160040,468690
4627,158800,468690,160040,469930
4628,160040,468690,161280,469930
4629,160040,467450,161280,468690
4630,161280,467450,162520,468690
4631,162520,468690,163760,469930
4632,162520,467450,163760,468690
4633,158800,469930,160040,471170
4634,158800,471170,160040,472410
4635,160040,471170,161280,472410
4636,160040,469930,161280,471170
4637,161280,471170,162520,472410
4638,162520,471170,163760,472410
4639,162520,469930,163760,471170
4640,168720,464970,169960,466210
4641,168720,466210,169960,467450
4642,169960,466210,171200,467450
4643,169960,464970,171200,466210
4644,168720,472410,169960,473650
4645,169960,472410,171200,473650
4646,168720,477370,169960,478610
4647,168720,478610,169960,479850
4648,169960,478610,171200,479850
4649,169960,477370,171200,478610
4650,171200,477370,172440,478610
4651,171200,478610,172440,479850
4652,172440,478610,173680,479850
4653,172440,477370,173680,478610
4654,168720,479850,169960,481090
4655,168720,481090,169960,482330
4656,169960,481090,171200,482330
4657,169960,479850,171200,481090
4658,168720,482330,169960,483570
4659,168720,483570,169960,484810
4660,169960,483570,171200,484810
4661,169960,482330,171200,483570
4662,171200,482330,172440,483570
4663,172440,483570,173680,484810
4664,172440,482330,173680,483570
4665,176160,502170,177400,503410
4666,176160,503410,177400,504650
4667,177400,503410,178640,504650
4668,177400,502170,178640,503410
4669,186080,495970,187320,497210
4670,187320,495970,188560,497210
4671,187320,494730,188560,495970
4672,181120,488530,182360,489770
4673,182360,488530,183600,489770
4674,182360,487290,183600,488530
4675,196000,498450,197240,499690
4676,197240,498450,198480,499690
4677,197240,497210,198480,498450
4678,198480,497210,199720,498450
4679,198480,498450,199720,499690
4680,199720,497210,200960,498450
4681,198480,502170,199720,503410
4682,198480,503410,199720,504650
4683,199720,502170,200960,503410
4684,200960,502170,202200,503410
4685,200960,503410,202200,504650
4686,202200,503410,203440,504650
4687,200960,499690,202200,500930
4688,200960,500930,202200,502170
4689,202200,500930,203440,502170
4690,202200,499690,203440,500930
4691,204680,500930,205920,502170
4692,204680,499690,205920,500930
4693,204680,503410,205920,504650
4694,204680,502170,205920,503410
4695,203440,497210,204680,498450
4696,204680,498450,205920,499690
4697,204680,497210,205920,498450
4698,198480,487290,199720,488530
4699,198480,488530,199720,489770
4700,199720,488530,200960,489770
4701,199720,487290,200960,488530
4702,200960,492250,202200,493490
4703,200960,493490,202200,494730
4704,202200,493490,203440,494730
4705,202200,492250,203440,493490
4706,191040,467450,192280,468690
4707,191040,468690,192280,469930
4708,192280,467450,193520,468690
4709,191040,464970,192280,466210
4710,191040,466210,192280,467450
4711,192280,466210,193520,467450
4712,192280,464970,193520,466210
4713,191040,469930,192280,471170
4714,191040,471170,192280,472410
4715,192280,471170,193520,472410
4716,192280,469930,193520,471170
4717,193520,469930,194760,471170
4718,194760,471170,196000,472410
4719,197240,471170,198480,472410
4720,197240,469930,198480,471170
4721,193520,464970,194760,466210
4722,194760,466210,196000,467450
4723,194760,464970,196000,466210
4724,194760,468690,196000,469930
4725,196000,468690,197240,469930
4726,197240,468690,198480,469930
4727,197240,467450,198480,468690
4728,196000,464970,197240,466210
4729,197240,466210,198480,467450
4730,197240,464970,198480,466210
4731,193520,482330,194760,483570
4732,193520,483570,194760,484810
4733,194760,482330,196000,483570
4734,193520,477370,194760,478610
4735,193520,478610,194760,479850
4736,194760,478610,196000,479850
4737,194760,477370,196000,478610
4738,203440,482330,204680,483570
4739,203440,483570,204680,484810
4740,204680,483570,205920,484810
4741,204680,482330,205920,483570
4742,205920,476130,207160,477370
4743,207160,476130,208400,477370
4744,203440,469930,204680,471170
4745,204680,471170,205920,472410
4746,204680,469930,205920,471170
4747,205920,472410,207160,473650
4748,205920,473650,207160,474890
4749,207160,472410,208400,473650
4750,168720,519530,169960,520770
4751,168720,520770,169960,522010
4752,169960,520770,171200,522010
4753,169960,519530,171200,520770
4754,178640,522010,179880,523250
4755,178640,523250,179880,524490
4756,179880,523250,181120,524490
4757,179880,522010,181120,523250
4758,176160,524490,177400,525730
4759,176160,525730,177400,526970
4760,177400,525730,178640,526970
4761,177400,524490,178640,525730
4762,176160,539370,177400,540610
4763,176160,540610,177400,541850
4764,177400,540610,178640,541850
4765,177400,539370,178640,540610
4766,178640,524490,179880,525730
4767,178640,525730,179880,526970
4768,179880,525730,181120,526970
4769,179880,524490,181120,525730
4770,193520,541850,194760,543090
4771,193520,543090,194760,544330
4772,194760,543090,196000,544330
4773,194760,541850,196000,543090
4774,196000,541850,197240,543090
4775,196000,543090,197240,544330
4776,197240,543090,198480,544330
4777,197240,541850,198480,543090
4778,203440,531930,204680,533170
4779,203440,533170,204680,534410
4780,204680,533170,205920,534410
4781,204680,531930,205920,533170
4782,188560,504650,189800,505890
4783,188560,505890,189800,507130
4784,189800,505890,191040,507130
4785,189800,504650,191040,505890
4786,188560,507130,189800,508370
4787,188560,508370,189800,509610
4788,189800,508370,191040,509610
4789,191040,507130,192280,508370
4790,191040,508370,192280,509610
4791,192280,508370,193520,509610
4792,192280,507130,193520,508370
4793,191040,504650,192280,505890
4794,191040,505890,192280,507130
4795,192280,505890,193520,507130
4796,192280,504650,193520,505890
4797,198480,515810,199720,517050
4798,199720,515810,200960,517050
4799,199720,514570,200960,515810
4800,198480,504650,199720,505890
4801,198480,505890,199720,507130
4802,199720,505890,200960,507130
4803,200960,504650,202200,505890
4804,200960,505890,202200,507130
4805,202200,505890,203440,507130
4806,203440,504650,204680,505890
4807,203440,505890,204680,507130
4808,204680,505890,205920,507130
4809,204680,504650,205920,505890
4810,213360,509610,214600,510850
4811,213360,510850,214600,512090
4812,214600,510850,215840,512090
4813,214600,509610,215840,510850
4814,208400,522010,209640,523250
4815,208400,523250,209640,524490
4816,209640,523250,210880,524490
4817,209640,522010,210880,523250
4818,225760,512090,227000,513330
4819,225760,513330,227000,514570
4820,227000,513330,228240,514570
4821,225760,524490,227000,525730
4822,225760,525730,227000,526970
4823,227000,525730,228240,526970
4824,227000,524490,228240,525730
4825,228240,524490,229480,525730
4826,229480,525730,230720,526970
4827,229480,524490,230720,525730
4828,230720,524490,231960,525730
4829,230720,525730,231960,526970
4830,231960,525730,233200,526970
4831,231960,524490,233200,525730
4832,245600,519530,246840,520770
4833,245600,520770,246840,522010
4834,246840,520770,248080,522010
4835,246840,519530,248080,520770
4836,238160,509610,239400,510850
4837,238160,510850,239400,512090
4838,239400,510850,240640,512090
4839,239400,509610,240640,510850
4840,208400,472410,209640,473650
4841,209640,473650,210880,474890
4842,209640,472410,210880,473650
4843,210880,472410,212120,473650
4844,212120,473650,213360,474890
4845,212120,472410,213360,473650
4846,208400,474890,209640,476130
4847,208400,476130,209640,477370
4848,209640,476130,210880,477370
4849,209640,474890,210880,476130
4850,210880,474890,212120,476130
4851,210880,476130,212120,477370
4852,212120,476130,213360,477370
4853,212120,474890,213360,476130
4854,213360,487290,214600,488530
4855,213360,488530,214600,489770
4856,214600,488530,215840,489770
4857,214600,487290,215840,488530
4858,213360,502170,214600,503410
4859,213360,503410,214600,504650
4860,214600,503410,215840,504650
4861,214600,502170,215840,503410
4862,223280,502170,224520,503410
4863,223280,503410,224520,504650
4864,224520,503410,225760,504650
4865,224520,502170,225760,503410
4866,228240,484810,229480,486050
4867,228240,486050,229480,487290
4868,229480,486050,230720,487290
4869,229480,484810,230720,486050
4870,228240,487290,229480,488530
4871,228240,488530,229480,489770
4872,229480,488530,230720,489770
4873,229480,487290,230720,488530
4874,235680,484810,236920,486050
4875,235680,486050,236920,487290
4876,236920,486050,238160,487290
4877,236920,484810,238160,486050
4878,233200,497210,234440,498450
4879,233200,498450,234440,499690
4880,234440,498450,235680,499690
4881,234440,497210,235680,498450
4882,238160,484810,239400,486050
4883,238160,486050,239400,487290
4884,239400,486050,240640,487290
4885,239400,484810,240640,486050
4886,240640,487290,241880,488530
4887,240640,488530,241880,489770
4888,241880,488530,243120,489770
4889,241880,487290,243120,488530
4890,240640,486050,241880,487290
4891,241880,486050,243120,487290
4892,238160,489770,239400,491010
4893,238160,491010,239400,492250
4894,239400,491010,240640,492250
4895,239400,489770,240640,491010
4896,243120,487290,244360,488530
4897,243120,488530,244360,489770
4898,244360,488530,245600,489770
4899,244360,487290,245600,488530
4900,235680,472410,236920,473650
4901,235680,473650,236920,474890
4902,236920,473650,238160,474890
4903,236920,472410,238160,473650
4904,230720,481090,231960,482330
4905,231960,481090,233200,482330
4906,231960,479850,233200,481090
4907,238160,482330,239400,483570
4908,238160,483570,239400,484810
4909,239400,483570,240640,484810
4910,239400,482330,240640,483570
4911,240640,482330,241880,483570
4912,240640,483570,241880,484810
4913,241880,483570,243120,484810
4914,241880,482330,243120,483570
4915,171200,559210,172440,560450
4916,171200,560450,172440,561690
4917,172440,559210,173680,560450
4918,173680,559210,174920,560450
4919,173680,560450,174920,561690
4920,174920,560450,176160,561690
4921,174920,559210,176160,560450
4922,181120,551770,182360,553010
4923,181120,553010,182360,554250
4924,182360,553010,183600,554250
4925,182360,551770,183600,553010
4926,181120,576570,182360,577810
4927,182360,577810,183600,579050
4928,182360,576570,183600,577810
4929,178640,579050,179880,580290
4930,178640,580290,179880,581530
4931,179880,580290,181120,581530
4932,179880,579050,181120,580290
4933,181120,580290,182360,581530
4934,183600,579050,184840,580290
4935,183600,580290,184840,581530
4936,184840,580290,186080,581530
4937,184840,579050,186080,580290
4938,183600,576570,184840,577810
4939,183600,577810,184840,579050
4940,184840,577810,186080,579050
4941,184840,576570,186080,577810
4942,183600,566650,184840,567890
4943,183600,567890,184840,569130
4944,184840,567890,186080,569130
4945,184840,566650,186080,567890
4946,191040,579050,192280,580290
4947,191040,580290,192280,581530
4948,192280,580290,193520,581530
4949,192280,579050,193520,580290
4950,193520,576570,194760,577810
4951,193520,577810,194760,579050
4952,194760,577810,196000,579050
4953,194760,576570,196000,577810
4954,205920,576570,207160,577810
4955,205920,577810,207160,579050
4956,207160,577810,208400,579050
4957,207160,576570,208400,577810
4958,198480,566650,199720,567890
4959,198480,567890,199720,569130
4960,199720,567890,200960,569130
4961,199720,566650,200960,567890
4962,200960,566650,202200,567890
4963,200960,567890,202200,569130
4964,202200,567890,203440,569130
4965,202200,566650,203440,567890
4966,200960,569130,202200,570370
4967,200960,570370,202200,571610
4968,202200,570370,203440,571610
4969,188560,551770,189800,553010
4970,188560,553010,189800,554250
4971,189800,553010,191040,554250
4972,191040,551770,192280,553010
4973,191040,553010,192280,554250
4974,192280,553010,193520,554250
4975,192280,551770,193520,553010
4976,191040,549290,192280,550530
4977,191040,550530,192280,551770
4978,192280,550530,193520,551770
4979,192280,549290,193520,550530
4980,198480,556730,199720,557970
4981,198480,557970,199720,559210
4982,199720,557970,200960,559210
4983,199720,556730,200960,557970
4984,196000,591450,197240,592690
4985,196000,592690,197240,593930
4986,197240,592690,198480,593930
4987,197240,591450,198480,592690
4988,220800,584010,222040,585250
4989,220800,585250,222040,586490
4990,222040,585250,223280,586490
4991,222040,584010,223280,585250
4992,233200,584010,234440,585250
4993,233200,585250,234440,586490
4994,234440,585250,235680,586490
4995,234440,584010,235680,585250
4996,235680,584010,236920,585250
4997,235680,585250,236920,586490
4998,236920,585250,238160,586490
4999,236920,584010,238160,585250
5000,220800,574090,222040,575330
5001,220800,575330,222040,576570
5002,222040,575330,223280,576570
5003,222040,574090,223280,575330
5004,220800,571610,222040,572850
5005,220800,572850,222040,574090
5006,222040,572850,223280,574090
5007,222040,571610,223280,572850
5008,223280,571610,224520,572850
5009,223280,572850,224520,574090
5010,224520,572850,225760,574090
5011,224520,571610,225760,572850
5012,233200,571610,234440,572850
5013,233200,572850,234440,574090
5014,234440,572850,235680,574090
5015,234440,571610,235680,572850
5016,228240,579050,229480,580290
5017,228240,580290,229480,581530
5018,229480,580290,230720,581530
5019,229480,579050,230720,580290
5020,230720,581530,231960,582770
5021,230720,579050,231960,580290
5022,230720,580290,231960,581530
5023,231960,580290,233200,581530
5024,231960,579050,233200,580290
5025,233200,579050,234440,580290
5026,233200,580290,234440,581530
5027,234440,580290,235680,581530
5028,234440,582770,235680,584010
5029,234440,581530,235680,582770
5030,235680,581530,236920,582770
5031,235680,582770,236920,584010
5032,236920,582770,238160,584010
5033,236920,581530,238160,582770
5034,235680,576570,236920,577810
5035,235680,577810,236920,579050
5036,236920,577810,238160,579050
5037,236920,576570,238160,577810
5038,235680,574090,236920,575330
5039,235680,575330,236920,576570
5040,236920,575330,238160,576570
5041,236920,574090,238160,575330
5042,245600,575330,246840,576570
5043,246840,574090,248080,575330
5044,240640,566650,241880,567890
5045,240640,567890,241880,569130
5046,241880,567890,243120,569130
5047,241880,566650,243120,567890
5048,228240,556730,229480,557970
5049,228240,557970,229480,559210
5050,229480,557970,230720,559210
5051,229480,556730,230720,557970
5052,230720,556730,231960,557970
5053,230720,557970,231960,559210
5054,231960,556730,233200,557970
5055,233200,560450,234440,561690
5056,234440,560450,235680,561690
5057,234440,559210,235680,560450
5058,233200,554250,234440,555490
5059,233200,555490,234440,556730
5060,234440,555490,235680,556730
5061,234440,554250,235680,555490
5062,234440,557970,235680,559210
5063,234440,556730,235680,557970
5064,258000,556730,259240,557970
5065,258000,557970,259240,559210
5066,259240,557970,260480,559210
5067,259240,556730,260480,557970
5068,260480,556730,261720,557970
5069,260480,557970,261720,559210
5070,261720,557970,262960,559210
5071,261720,556730,262960,557970
5072,260480,554250,261720,555490
5073,260480,555490,261720,556730
5074,261720,555490,262960,556730
5075,261720,554250,262960,555490
5076,262960,549290,264200,550530
5077,262960,550530,264200,551770
5078,264200,550530,265440,551770
5079,264200,549290,265440,550530
5080,253040,569130,254280,570370
5081,253040,570370,254280,571610
5082,254280,570370,255520,571610
5083,254280,569130,255520,570370
